"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/crispo-macaroni-riggi-400-gm/12621258","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621258-0-M.jpg&w=3840&q=75","Crispo Macaroni Riggi 400 GM","Rs. 159"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/crispo-macaroni-400gm/12621792","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621792-0-M.jpg&w=3840&q=75","Crispo Macaroni 400GM","Rs. 159"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/shoop-noodle-chicken-34g-x6/55820435","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1711947622529.jpg&w=3840&q=75","Shoop Noodle Chicken 34G X6","Rs. 185"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/crispo-macaroni-shell-400gm/12621730","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621730-0-M.jpg&w=3840&q=75","Crispo Macaroni Shell 400GM","Rs. 159"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/knorr-noodle-chatpata-61g/60521498","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1711360826839.jpg&w=3840&q=75","Knorr Noodle Chatpata 61G","Rs. 50"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/guard-twisted-elbow-macaroni-400g/12638173","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12638173-0-M.jpg&w=3840&q=75","Guard Twisted Elbow Macaroni 400g","Rs. 185"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/arbella-farfelle-500-gm/12622597","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622597-0-M.jpg&w=3840&q=75","Arbella Farfelle 500 GM","Rs. 430"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/shan-shoop-chicken-noodles-65-gm-x-6/12627486","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12627486-0-M.jpg&w=3840&q=75","Shan Shoop Chicken Noodles 65 GM x 6","Rs. 242"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/guard-spiral-macaroni-400gm/12636180","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12636180-0-M.jpg&w=3840&q=75","Guard Spiral Macaroni 400gm","Rs. 185"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/arbella-spaghetti-500-gm/12620608","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620608-0-M.jpg&w=3840&q=75","Arbella Spaghetti 500 GM","Rs. 430"
