"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanuts-whole-per-250gm/12621817","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621817-0-M.jpg&w=3840&q=75","Peanuts Whole per 250GM","Rs. 304"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/coconut-powder-per-250gm/12623015","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623015-0-M.jpg&w=3840&q=75","Coconut Powder Per 250GM","Rs. 381"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanuts-roasted-per-250gm/12621862","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621862-0-M.jpg&w=3840&q=75","Peanuts Roasted Per 250GM","Rs. 297"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/plums-sweet-250gm/12622819","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622819-0-M.jpg&w=3840&q=75","Plums Sweet 250GM","Rs. 299"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanuts-spicy-500gm/12623437","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623437-0-M.jpg&w=3840&q=75","Peanuts Spicy 500GM","Rs. 689"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-pistachios-w/o-shell-500gm/12635838","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12635838-0-M.jpg&w=3840&q=75","Fine Life Pistachios W/O Shell 500GM","Rs. 5,887"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/imli-thai-500gm/12621998","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621998-0-M.jpg&w=3840&q=75","Imli Thai 500GM","Rs. 299"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/raisin-crystal-(irani)-per-250gm/12620355","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620355-0-M.jpg&w=3840&q=75","Raisin Crystal (Irani) Per 250GM","Rs. 344"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/raisin-crystal-250gm/12635113","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12635113-0-M.jpg&w=3840&q=75","Raisin Crystal 250GM","Rs. 399"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/zahedi--dates-800gm/12642894","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1699858569204.jpg&w=3840&q=75","Zahedi  Dates 800GM","Rs. 599"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/plums-dry-500gm/12623423","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623423-0-M.jpg&w=3840&q=75","Plums Dry 500GM","Rs. 799"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanuts-premium-with-shell-per-kg/12640745","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640745-0-M.jpg&w=3840&q=75","Peanuts Premium with Shell per KG","Rs. 899"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-almonds-american-250gm/12623143","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623143-0-M.jpg&w=3840&q=75","Fine Life Almonds American 250GM","Rs. 1,210"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-cashew-nuts-500gm/12623922","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623922-0-M.jpg&w=3840&q=75","Fine Life Cashew Nuts 500GM","Rs. 2,949"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/mixed-nuts-500gm/12623141","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623141-0-M.jpg&w=3840&q=75","Mixed Nuts 500GM","Rs. 1,739"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/pistachios-with-shell-500gm/12623925","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623925-0-M.jpg&w=3840&q=75","Pistachios with Shell 500GM","Rs. 2,937"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/coconut-slices-weighted-per-250gm/12640039","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640039-0-M.jpg&w=3840&q=75","Coconut Slices Weighted per 250GM","Rs. 381"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/figs-dry-250gm/12622938","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622938-0-M.jpg&w=3840&q=75","Figs Dry 250GM","Rs. 1,349"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/coconut-cup-per-250gm/12620850","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620850-0-M.jpg&w=3840&q=75","Coconut Cup Per 250GM","Rs. 315"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/mix-dry-fruit-per-250gm/12625267","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625267-0-M.jpg&w=3840&q=75","Mix Dry Fruit Per 250GM","Rs. 842"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/walnuts-per-250gm/12620558","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620558-0-M.jpg&w=3840&q=75","Walnuts Per 250GM","Rs. 1,000"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-almonds-american-500gm/12622881","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622881-0-M.jpg&w=3840&q=75","Fine Life Almonds American 500GM","Rs. 2,465"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fig(injeer)-per-250gm/12621000","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621000-0-M.jpg&w=3840&q=75","Fig(Injeer) Per 250GM","Rs. 1,250"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/raisin-kandhari-per-250gm/12622407","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622407-0-M.jpg&w=3840&q=75","Raisin Kandhari Per 250GM","Rs. 507"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/roasted-cashew-per-250gm/12621488","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621488-0-M.jpg&w=3840&q=75","Roasted Cashew Per 250GM","Rs. 1,592"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-cashew-nuts-250gm/12623921","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623921-0-M.jpg&w=3840&q=75","Fine Life Cashew Nuts 250GM","Rs. 1,474"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/pistachio-with-shell-per-250gm/12621652","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621652-0-M.jpg&w=3840&q=75","Pistachio With Shell Per 250GM","Rs. 1,770"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/apricot-with-seed-per-250gm/12623264","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623264-0-M.jpg&w=3840&q=75","Apricot With Seed Per 250GM","Rs. 487"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-almonds-american-roasted-500gm/12623352","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623352-0-M.jpg&w=3840&q=75","Fine Life Almonds American Roasted 500GM","Rs. 2,536"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-kalmi-400gm/12625235","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625235-0-M.jpg&w=3840&q=75","Dates Kalmi 400GM","Rs. 1,702"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-muzafati-premium-quality-500gm/12642899","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1740484656856.jpg&w=3840&q=75","Dates Muzafati Premium Quality 500GM","Rs. 499"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-muzafati-export-quality-800gm/12642898","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1740484520622.jpg&w=3840&q=75","Dates Muzafati Export Quality 800GM","Rs. 849"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-amber-200g/12640839","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640839-0-M.jpg&w=3840&q=75","Dates Amber 200g","Rs. 1,162"
