"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/haleeb-milk-250ml/12623022","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623022-0-M.jpg&w=3840&q=75","Haleeb Milk 250ML","Rs. 84"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/dairy-pure-milk-1000ml/12620421","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620421-0-M.jpg&w=3840&q=75","Dairy Pure Milk 1000ML","Rs. 280"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/dairy-omung-1.5-ltr-x-8/12628273","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1714382448755.jpg&w=3840&q=75","Dairy Omung 1.5 LTR X 8","Rs. 2,850"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/nurpur-uht-milk-250ml-x28/86788558","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1709899198257.jpg&w=3840&q=75","Nurpur Uht Milk 250Ml X28","Rs. 2,300"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/milkfields-uht-full-cream-milk-1l-x12/12640498","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640498-0-M.jpg&w=3840&q=75","MilkFields UHT Full Cream Milk 1L x12","Rs. 3,638"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/nestle-nesvita-200ml-x-24/12621557","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621557-0-M.jpg&w=3840&q=75","Nestle Nesvita 200ML x 24","Rs. 2,064"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/nestle-milkpak-1000ml/12620177","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1741238122105.jpg&w=3840&q=75","Nestle Milkpak 1000ML","Rs. 360"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/dayfresh-milk-1000ml-x-12/12621943","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621943-0-M.jpg&w=3840&q=75","Dayfresh Milk 1000ML x 12","Rs. 4,064"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/dayfresh-milk-1000ml/12621510","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621510-0-M.jpg&w=3840&q=75","Dayfresh Milk 1000ML","Rs. 340"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/milkfields-uht-full-cream-milk-250ml-x27/12640478","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640478-0-M.jpg&w=3840&q=75","MilkFields UHT Full Cream Milk 250ML x27","Rs. 2,171"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/dayfresh-lactose-free-milk-1l/12636303","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12636303-0-M.jpg&w=3840&q=75","Dayfresh Lactose Free Milk 1L","Rs. 375"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/olpers-milk-pouch-250ml/12620802","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1713866254907.jpg&w=3840&q=75","Olpers Milk Pouch 250ML","Rs. 88"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/milkfields-uht-full-cream-milk-250ml/12640343","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640343-0-M.jpg&w=3840&q=75","MilkFields UHT Full Cream Milk 250ML","Rs. 81"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/nestle-nesvita-milk-1000ml-x12/12622878","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622878-0-M.jpg&w=3840&q=75","Nestle Nesvita Milk 1000ML x12","Rs. 4,428"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/good-milk-1000ml-x-12/12621869","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621869-0-M.jpg&w=3840&q=75","Good Milk 1000ML X 12","Rs. 4,080"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/olpers-procal-200ml-x24/12633324","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1714382601354.jpg&w=3840&q=75","Olpers Procal 200ML X24","Rs. 2,160"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/good-milk-1000ml/12621105","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621105-0-M.jpg&w=3840&q=75","Good Milk 1000ML","Rs. 345"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/good-milk-250ml/12622783","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622783-0-M.jpg&w=3840&q=75","Good Milk 250ML","Rs. 89"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/pakola-uht-prima-pk-1000ml-x-12/12641328","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12634712-0-M.jpg&w=3840&q=75","Pakola UHT Prima PK 1000ML X 12","Rs. 4,308"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/dayfresh-milk-235ml-x-24/12622570","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622570-0-M.jpg&w=3840&q=75","Dayfresh Milk 235ML x 24","Rs. 2,376"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/dairy-pure-milk-250ml/12622516","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622516-0-M.jpg&w=3840&q=75","Dairy Pure Milk 250ML","Rs. 69"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/fine-life-milk-uht-1l-x12/12628052","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12628052-0-M.jpg&w=3840&q=75","Fine Life Milk UHT 1L x12","Rs. 3,540"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/olpers-uht-milk-1500ml-/12620403","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1713870386761.jpg&w=3840&q=75","Olpers UHT Milk 1500ML","Rs. 510"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/good-milk-uht-235ml-x27/12633529","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12633529-0-M.jpg&w=3840&q=75","Good Milk UHT 235ML X27","Rs. 2,295"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/day-fresh-uht-milk-250-ml/12640256","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640256-0-M.jpg&w=3840&q=75","Day Fresh UHT Milk 250 ML","Rs. 84"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/day-fresh-uht-milk-235-ml/12640251","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640251-0-M.jpg&w=3840&q=75","Day Fresh UHT Milk 235 ML","Rs. 100"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/dairy-omung-1l-x-12/12620562","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1714382297530.jpg&w=3840&q=75","Dairy Omung 1L x 12","Rs. 3,300"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/milkfields-uht-full-cream-milk-1l/12639223","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639223-0-M.jpg&w=3840&q=75","MilkFields UHT Full Cream Milk 1L","Rs. 309"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/haleeb-milk-1ltr-x-12/12623372","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623372-0-M.jpg&w=3840&q=75","Haleeb Milk 1LTR x 12","Rs. 3,930"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/olpers-procal-1lx12/12633735","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1714382679821.jpg&w=3840&q=75","Olpers Procal 1LX12","Rs. 4,320"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/haleeb-milk-1000ml/12621219","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621219-0-M.jpg&w=3840&q=75","Haleeb Milk 1000ML","Rs. 355"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/milkpak-uht-1l-x12-with-free-rooh-afza-425-ml/90095552","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1740390181028.jpg&w=3840&q=75","Milkpak UHT 1L X12 with Free Rooh Afza 425 ml","Rs. 4,320"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/nurpur-uht-milk-125-ml/12640241","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640241-0-M.jpg&w=3840&q=75","NURPUR UHT Milk 125 ML","Rs. 51"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/olpers-procal-1l/12636896","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12636896-0-M.jpg&w=3840&q=75","Olpers Procal 1L","Rs. 365"
"https://www.metro-online.pk/detail/dairy/milk/uht-and-pasteurized-milk/fine-life-milk-uht-1-ltr/12628053","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12628053-0-M.jpg&w=3840&q=75","Fine Life Milk UHT 1 LTR","Rs. 320"
