"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/sensodyne-toothpaste-kids-3-5-years/56292164","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F328832.jpg&w=3840&q=75","Sensodyne Toothpaste Kids 3-5 Years","Rs. 250"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-optic-white-mint-plus-mineral/56292171","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F330346.jpg&w=3840&q=75","Colgate Optic White Mint Plus Mineral","Rs. 416"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-toothpaste-total-charcoal-100gm/12639888","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639888-0-M.jpg&w=3840&q=75","Colgate Toothpaste Total Charcoal 100GM","Rs. 349"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/parodontax-toothpaste-extra-fresh/12624910","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624910-0-M.jpg&w=3840&q=75","Parodontax Toothpaste Extra Fresh","Rs. 350"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-toothpaste-regular-20gm/12639883","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639883-0-M.jpg&w=3840&q=75","Colgate Toothpaste Regular 20GM","Rs. 45"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/english-herbal-toothpaste-medium/56292186","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331956.jpg&w=3840&q=75","English Herbal Toothpaste Medium","Rs. 60"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/nexera-toothpaste-140g/56292168","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F329566.jpg&w=3840&q=75","Nexera Toothpaste 140G","Rs. 300"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-total-advanced-health/56292153","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F274035.jpg&w=3840&q=75","Colgate Total Advanced Health","Rs. 349"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/pepsodent-cavity-fighter-190g/56292173","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331277.jpg&w=3840&q=75","Pepsodent Cavity Fighter 190G","Rs. 376"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/sparkle-toothpaste-normal-70g/56292147","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F214206.jpg&w=3840&q=75","Sparkle Toothpaste Normal 70G","Rs. 105"
