"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T","CategoryGrid_soldOut_btn__u0X7H"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-color-naturals-hair-color-4.6-burgundy-red/12623394","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623394-0-M.jpg&w=3840&q=75","Garnier Color Naturals Hair Color 4.6 Burgundy Red","Rs. 999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-hair-color-7-blonde-/12623397","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623397-0-M.jpg&w=3840&q=75","Garnier Hair Color 7 Blonde","Rs. 999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-hair-color-6.66-intense-red/12623413","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12623413-0-M.jpg&w=3840&q=75","Garnier Hair Color 6.66 Intense Red","Rs. 999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-hair-color-light-golden-brown-5.3/12624253","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624253-0-M.jpg&w=3840&q=75","Loreal Excellence Hair Color Light Golden Brown 5.3","Rs. 2,899",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-hair-color-light-brown-6/12624255","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624255-0-M.jpg&w=3840&q=75","Loreal Excellence Hair Color Light Brown 6","Rs. 3,177",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-paris-gloss-darkest-brown-casting-300/12624257","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624257-0-M.jpg&w=3840&q=75","Loreal Paris Gloss Darkest Brown Casting 300","Rs. 1,512",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-paris-gloss-light-brown-500-hair-color/12624259","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624259-0-M.jpg&w=3840&q=75","Loreal Paris Gloss Light Brown 500 Hair color","Rs. 2,999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-paris-gloss-dark-blonde-casting-600/12624650","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624650-0-M.jpg&w=3840&q=75","Loreal Paris Gloss Dark Blonde Casting 600","Rs. 2,999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-color-natural-7.7-deer-brown/12637161","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637161-0-M.jpg&w=3840&q=75","Garnier Color Natural 7.7 Deer Brown","Rs. 999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-color-natural-6.7-pure-chocolate-brown/12637160","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637160-0-M.jpg&w=3840&q=75","Garnier Color Natural 6.7 Pure Chocolate Brown","Rs. 999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-casting-cr%C3%A3%C2%A8me-hair-color-gloss-iced-trufl-513/12637155","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637155-0-M.jpg&w=3840&q=75","Loreal Casting Cr̬me Hair Color Gloss ICED TRUFL 513","Rs. 2,999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-hair-color-darkest-brown-3.0-sachet/12635912","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12635912-0-M.jpg&w=3840&q=75","Garnier Hair Color Darkest Brown 3.0 Sachet","Rs. 185",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/color-naturals-6.3-mocca-/12627609","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12627609-0-M.jpg&w=3840&q=75","Color Naturals 6.3 Mocca","Rs. 999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-hair-color-honey-brown-7.7/12625141","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625141-0-M.jpg&w=3840&q=75","Loreal Excellence Hair Color Honey Brown 7.7","Rs. 2,999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-hair-color-very-light-ash-blonde-9.1/12625140","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625140-0-M.jpg&w=3840&q=75","Loreal Excellence Hair Color Very Light Ash Blonde 9.1","Rs. 2,999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-hair-color-black-1/12625133","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625133-0-M.jpg&w=3840&q=75","Loreal Excellence Hair Color Black 1","Rs. 2,899",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-hair-color-natural-black-1.0-sachet/12639515","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639515-0-M.jpg&w=3840&q=75","Garnier Hair Color Natural Black 1.0 Sachet","Rs. 185",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-color-naturals-hair-color-sparkle-dark-shiny-brown-4.7/12624281","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624281-0-M.jpg&w=3840&q=75","Garnier Color Naturals Hair Color Sparkle Dark Shiny Brown 4.7","Rs. 969",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-color-naturals-hair-color-toffee-brown-black-3.3/12624269","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624269-0-M.jpg&w=3840&q=75","Garnier Color Naturals Hair Color Toffee Brown Black 3.3","Rs. 999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-color-naturals-hair-color-deep-red-brown-3.6/12624267","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624267-0-M.jpg&w=3840&q=75","Garnier Color Naturals Hair Color Deep Red Brown 3.6","Rs. 999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-color-naturals-hair-color-luminous-black-2/12624266","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624266-0-M.jpg&w=3840&q=75","Garnier Color Naturals Hair Color Luminous Black 2","Rs. 999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-color-naturals-hair-color-hazel-blonde-7.3/12624265","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624265-0-M.jpg&w=3840&q=75","Garnier Color Naturals Hair Color Hazel Blonde 7.3","Rs. 999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-paris-gloss-blonde-hair-color-700/12624261","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624261-0-M.jpg&w=3840&q=75","Loreal Paris Gloss Blonde Hair Color 700","Rs. 2,999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-paris-gloss-chocolate--535-hair-color/12624260","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624260-0-M.jpg&w=3840&q=75","Loreal Paris Gloss Chocolate  535 Hair color","Rs. 2,999",""
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-hair-color-medium-brown-5/12624252","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624252-0-M.jpg&w=3840&q=75","Loreal Excellence Hair Color Medium Brown 5","Rs. 3,177","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-natural-hair-color-light-blonde-8/12625138","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625138-0-M.jpg&w=3840&q=75","Loreal Excellence Natural Hair Color Light Blonde 8","Rs. 2,899","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-hair-color-5-1/2-creamy-coffee/12622937","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622937-0-M.jpg&w=3840&q=75","Garnier Hair Color 5 1/2 Creamy Coffee","Rs. 999","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-hair-color-dark-brown-3/12624250","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624250-0-M.jpg&w=3840&q=75","Loreal Excellence Hair Color Dark Brown 3","Rs. 2,799","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-hair-color-dark-ash-brown-6.1/12624256","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624256-0-M.jpg&w=3840&q=75","Loreal Excellence Hair Color Dark Ash Brown 6.1","Rs. 3,177","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-dark-ash-blonde-7.1/12624268","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624268-0-M.jpg&w=3840&q=75","Loreal Excellence Dark Ash Blonde 7.1","Rs. 3,177","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-hair-color-natural-brown-4/12624642","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624642-0-M.jpg&w=3840&q=75","Loreal Excellence Hair Color Natural Brown 4","Rs. 2,899","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-hair-color-blonde-7/12624705","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624705-0-M.jpg&w=3840&q=75","Loreal Excellence Hair Color Blonde 7","Rs. 3,177","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-color-naturals-hair-color-dark-blonde-6/12624711","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624711-0-M.jpg&w=3840&q=75","Garnier Color Naturals Hair Color Dark Blonde 6","Rs. 999","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-color-natural-dark-shiny-brown-4.7/12639512","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639512-0-M.jpg&w=3840&q=75","Garnier Color Natural Dark Shiny Brown 4.7","Rs. 999","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-hair-color-profound-brown-4.1/12625145","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625145-0-M.jpg&w=3840&q=75","Loreal Excellence Hair Color Profound Brown 4.1","Rs. 1,708","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-excellence-cream-hair-color-light-brown-5.1/12625146","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625146-0-M.jpg&w=3840&q=75","Loreal Excellence Cream Hair Color Light Brown 5.1","Rs. 1,708","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/garnier-color-natural-4.15-frosty-dark-mahogany/12627610","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12627610-0-M.jpg&w=3840&q=75","Garnier Color Natural 4.15 Frosty Dark Mahogany","Rs. 999","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-casting-cr%C3%A3%C2%A8me-glosss-ebony-200/12637152","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637152-0-M.jpg&w=3840&q=75","Loreal Casting Cr̬me Glosss Ebony 200","Rs. 2,899","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-casting-cr%C3%A3%C2%A8me-glosss-mahogny-550/12637153","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637153-0-M.jpg&w=3840&q=75","Loreal Casting Cr̬me Glosss Mahogny 550","Rs. 2,899","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-casting-cr%C3%A3%C2%A8me-hair-color-gloss-caramel-630/12637154","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637154-0-M.jpg&w=3840&q=75","Loreal Casting Cr̬me Hair Color Gloss CARAMEL 630","Rs. 1,602","Sold Out"
"https://www.metro-online.pk/detail/health-and-beauty/hair-care/hair-colors/loreal-casting-cr%C3%A3%C2%A8me-hair-color-gloss-cerise-noi-360/12637156","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637156-0-M.jpg&w=3840&q=75","Loreal Casting Cr̬me Hair Color Gloss CERISE NOI 360","Rs. 2,899","Sold Out"
