"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T","CategoryGrid_soldOut_btn__u0X7H"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/kurkure-red-chilli-jhatka-110-gm/12620625","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620625-0-M.jpg&w=3840&q=75","Kurkure Red Chilli Jhatka 110 GM","Rs. 58",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/lays-wavy-bbq-68g/54574769","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1736939561840.jpg&w=3840&q=75","Lays Wavy Bbq 68G","Rs. 98",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/-super-crisp-bbq-57gm/12637016","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637016-0-M.jpg&w=3840&q=75","Super Crisp BBQ 57GM","Rs. 60",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/super-crisp-catty-chins-58gm/12637015","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637015-0-M.jpg&w=3840&q=75","Super Crisp Catty Chins 58GM","Rs. 60",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/lays-yogurt--herb-65g/12625903","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1728889275394.jpg&w=3840&q=75","Lays Yogurt  Herb 65G","Rs. 68",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/lays-salted-26gm-x6/12620308","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620308-0-M.jpg&w=3840&q=75","Lays Salted 26GM X6","Rs. 118",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/super-crisp-salt-55g/12637025","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637025-0-M.jpg&w=3840&q=75","Super Crisp Salt 55g","Rs. 60",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/kurkure-chutni-chaska-40gm-x6/12632249","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12632249-0-M.jpg&w=3840&q=75","Kurkure Chutni Chaska 40GM X6","Rs. 118",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/mash-papad-100-gm/12622014","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622014-0-M.jpg&w=3840&q=75","Mash Papad 100 GM","Rs. 152",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/cheetos-cheese-16gm/12637004","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637004-0-M.jpg&w=3840&q=75","Cheetos Cheese 16GM","Rs. 19",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/kurkure-red-chili-40g/24930355","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1715325200688.jpg&w=3840&q=75","Kurkure Red Chili 40G","Rs. 39",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/super-crisp-fried-peanuts-71gm/12637018","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637018-0-M.jpg&w=3840&q=75","Super Crisp Fried Peanuts 71GM","Rs. 80",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/super-crisp-nimko-mix-60g/12637020","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637020-0-M.jpg&w=3840&q=75","Super Crisp Nimko Mix 60g","Rs. 80",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/lays-french-cheese-45-gm/12620087","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1730979650964.jpg&w=3840&q=75","Lays French Cheese 45 GM","Rs. 68",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/machos-tortilla-chips-hot-40g/99164260","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1732699366891.jpg&w=3840&q=75","Machos Tortilla Chips Hot 40G","Rs. 79",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/super-crisp-masala-44g/66945479","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1726467093871.jpg&w=3840&q=75","Super Crisp Masala 44G","Rs. 60",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/ok-spicy-potato-stick-140-gm-/12620997","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620997-0-M.jpg&w=3840&q=75","Ok Spicy Potato Stick 140 GM","Rs. 230",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/lays-french-cheese-30gm/12621715","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1730979479930.jpg&w=3840&q=75","Lays French Cheese 30GM","Rs. 48",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/chicken-papad-80-gm/12620815","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620815-0-M.jpg&w=3840&q=75","Chicken Papad 80 GM","Rs. 145",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/lays-paprika-11g/12635542","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12635542-0-M.jpg&w=3840&q=75","Lays Paprika 11g","Rs. 19",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/mong-papad-100-gm/12622064","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622064-0-M.jpg&w=3840&q=75","Mong Papad 100 GM","Rs. 152",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/machos-tortilla-chips-sweet-thai-chilichanga/99371258","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1732699521508.jpg&w=3840&q=75","Machos Tortilla Chips Sweet Thai Chilichanga","Rs. 79",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/noms-chilli-lemon-32-g/89707511","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1728389947805.jpg&w=3840&q=75","Noms Chilli Lemon 32 G","Rs. 79",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/super-crisps-bbq-27g/80897003","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1730281057420.jpg&w=3840&q=75","Super Crisps BBQ 27G","Rs. 40",""
